000738,DEBIT,328
000427,DEBIT,170
000594,CREDIT,153
000141,DEBIT,302
000888,DEBIT,53
000802,DEBIT,39
000423,DEBIT,446
000111,DEBIT,251
000427,CREDIT,99
000563,CREDIT,301
000770,CREDIT,273
000991,DEBIT,384
000336,CREDIT,354
000915,DEBIT,595
000869,DEBIT,289
000364,DEBIT,582
000287,CREDIT,592
000587,CREDIT,272
000293,DEBIT,237
000745,DEBIT,464
000753,DEBIT,350
000051,DEBIT,514
001012,DEBIT,10
000312,CREDIT,22
000488,DEBIT,342
000653,CREDIT,426
000995,DEBIT,94
000632,DEBIT,247
000712,DEBIT,320
000969,DEBIT,486
000535,DEBIT,196
000588,DEBIT,318
000892,CREDIT,45
000119,DEBIT,176
000299,DEBIT,55
000681,DEBIT,154
001010,CREDIT,267
000660,DEBIT,258
000734,DEBIT,196
000292,CREDIT,142
000323,DEBIT,457
000216,DEBIT,51
000795,DEBIT,463
000785,DEBIT,261
000720,CREDIT,453
000804,DEBIT,229
000175,DEBIT,216
000409,DEBIT,418
000159,DEBIT,164
000354,DEBIT,37
000194,DEBIT,138
000551,DEBIT,235
000729,DEBIT,575
000403,CREDIT,87
000331,DEBIT,242
001011,DEBIT,547
000690,DEBIT,484
000380,DEBIT,101
000988,DEBIT,220
000309,DEBIT,202
000726,DEBIT,169
000058,DEBIT,239
000975,CREDIT,544
000650,DEBIT,438
001041,DEBIT,504
000790,DEBIT,215
000371,DEBIT,197
000083,DEBIT,378
000569,DEBIT,171
000818,DEBIT,596
000763,DEBIT,549
000626,DEBIT,333
000852,DEBIT,169
000404,DEBIT,78
000775,DEBIT,353
000415,DEBIT,88
000239,DEBIT,330
000683,DEBIT,401
000909,DEBIT,320
001002,CREDIT,223
000195,DEBIT,414
000193,DEBIT,372
000542,CREDIT,213
000799,DEBIT,543
000361,DEBIT,534
000838,DEBIT,123
000540,DEBIT,246
001047,DEBIT,307
000751,DEBIT,505
000721,DEBIT,43
000750,DEBIT,105
000998,DEBIT,368
000246,DEBIT,93
000029,CREDIT,538
000335,DEBIT,344
000715,DEBIT,119
000898,DEBIT,256
000038,DEBIT,233
000928,DEBIT,104
000651,DEBIT,165
000837,DEBIT,10
000504,DEBIT,517
000409,DEBIT,44
000523,CREDIT,134
000755,DEBIT,345
000383,DEBIT,218
000329,DEBIT,551
000118,DEBIT,543
000349,CREDIT,521
000238,CREDIT,20
000972,DEBIT,572
000549,DEBIT,376
000060,DEBIT,510
000023,CREDIT,512
000028,DEBIT,88
000535,DEBIT,557
000602,DEBIT,78
000837,DEBIT,41
000058,DEBIT,568
000705,DEBIT,388
000806,DEBIT,244
000893,DEBIT,244
000395,DEBIT,343
000008,DEBIT,552
000256,DEBIT,386
000145,DEBIT,307
000272,DEBIT,577
001000,CREDIT,352
000463,CREDIT,469
000331,DEBIT,331
000898,DEBIT,51
000629,CREDIT,413
000148,CREDIT,525
000089,DEBIT,445
000173,DEBIT,164
000546,CREDIT,440
000891,DEBIT,361
000987,DEBIT,235
000335,DEBIT,240
000806,DEBIT,315
000959,DEBIT,246
000135,DEBIT,124
000295,DEBIT,38
000726,CREDIT,487
000710,DEBIT,182
000539,DEBIT,330
000895,DEBIT,89
000393,DEBIT,334
001038,CREDIT,129
000686,DEBIT,344
000887,DEBIT,230
000138,CREDIT,32
000090,CREDIT,342
000644,DEBIT,294
000861,DEBIT,357
000983,CREDIT,373
000609,CREDIT,127
000068,DEBIT,363
000905,DEBIT,278
000674,DEBIT,520
000060,DEBIT,193
000050,DEBIT,178
000084,DEBIT,102
000452,DEBIT,259
000954,DEBIT,487
000329,DEBIT,316
000881,DEBIT,166
000910,DEBIT,155
000418,DEBIT,19
000212,DEBIT,410
000863,CREDIT,145
000481,DEBIT,303
000734,DEBIT,134
000075,CREDIT,89
000809,DEBIT,594
000746,DEBIT,140
000688,CREDIT,425
000969,CREDIT,440
000935,CREDIT,308
000884,DEBIT,129
000232,DEBIT,348
000201,DEBIT,501
000288,DEBIT,492
000616,DEBIT,167
000281,DEBIT,565
000205,CREDIT,507
000424,CREDIT,232
000078,DEBIT,185
000665,DEBIT,118
000379,DEBIT,236
000470,DEBIT,55
000455,DEBIT,13
000039,DEBIT,590
000609,DEBIT,234
000078,DEBIT,77
001002,DEBIT,261
000683,DEBIT,446
000608,DEBIT,362
000062,DEBIT,202
000488,DEBIT,210
000922,DEBIT,194
000451,DEBIT,42
000998,DEBIT,504
000709,DEBIT,113
000228,DEBIT,142
000289,DEBIT,571
000165,DEBIT,336
000743,DEBIT,421
000809,DEBIT,431
000153,CREDIT,242
000131,DEBIT,559
001013,DEBIT,66
000063,DEBIT,351
000691,DEBIT,116
000354,DEBIT,42
000245,DEBIT,191
000500,CREDIT,35
000476,DEBIT,527
000630,DEBIT,82
000441,DEBIT,344
000445,DEBIT,56
000889,DEBIT,105
000395,CREDIT,575
000676,DEBIT,345
000887,DEBIT,368
000500,DEBIT,141
000749,CREDIT,522
000760,DEBIT,24
